MovieID,CoverURL,Directors,Writers,Actors
453548,https://m.media-amazon.com/images/M/MV5BMTY2MDMwNjgzNF5BMl5BanBnXkFtZTcwNzE1OTc1MQ@@.jpg,David Gordon Green,"David Gordon Green, Stewart O'Nan","Kate Beckinsale, Sam Rockwell, Michael Angarano, Jeannetta Arnette, Griffin Dunne"
988108,https://m.media-amazon.com/images/M/MV5BMTk5Nzk4MDI4NV5BMl5BanBnXkFtZTcwODA2OTAyOA@@.jpg,Ilmar Raag,"Ilmar Raag, Vallo Kirs, Pärt Uusberg, Lauri Pedaja, Paula Solvak, Mikk Mägi, Riina Ries, Joonas Paas, Kadi Metsla, Triin Tenso, Virgo Ernits, Karl Sakrits, Maario Masing, Roland Laos, Mikk Jürjens","Vallo Kirs, Pärt Uusberg, Lauri Pedaja, Paula Solvak, Mikk Mägi"
468569,https://m.media-amazon.com/images/M/MV5BMTMxNTMwODM0NF5BMl5BanBnXkFtZTcwODAyMTk2Mw@@.jpg,Christopher Nolan,"Jonathan Nolan, Christopher Nolan, Christopher Nolan, David S. Goyer, Bob Kane","Christian Bale, Heath Ledger, Aaron Eckhart, Michael Caine, Maggie Gyllenhaal"
1023111,https://m.media-amazon.com/images/M/MV5BMTkzNDg3MTIyMF5BMl5BanBnXkFtZTcwOTAwNDc1MQ@@.jpg,Jeff Wadlow,Chris Hauty,"Sean Faris, Amber Heard, Cam Gigandet, Evan Peters, Leslie Hope"
817538,https://m.media-amazon.com/images/M/MV5BMTkxNzkwOTc3OF5BMl5BanBnXkFtZTcwMTc1MzU1MQ@@.jpg,Steven Brill,"Kristofor Brown, Seth Rogen, John Hughes, Kristofor Brown, Seth Rogen","Nate Hartley, Troy Gentile, Ian Roberts, Owen Wilson, Casey Boersma"
481797,https://m.media-amazon.com/images/M/MV5BMGU0Yjg5NWQtMmVjMy00YTk3LWJlMGMtNGJlMDAyYjMyODViXkEyXkFqcGdeQXVyNDkzNTM2ODg@.jpg,Francis Ford Coppola,"Mircea Eliade, Francis Ford Coppola","Tim Roth, Alexandra Maria Lara, Bruno Ganz, André Hennicke, Marcel Iures"
478087,https://m.media-amazon.com/images/M/MV5BMjAyNTU5OTcxOV5BMl5BanBnXkFtZTcwMDEyNjM2MQ@@.jpg,Robert Luketic,"Peter Steinfeld, Allan Loeb, Ben Mezrich","Jim Sturgess, Kevin Spacey, Kate Bosworth, Aaron Yoo, Liza Lapira"
858479,https://m.media-amazon.com/images/M/MV5BMTg1NTI3ODI3OV5BMl5BanBnXkFtZTcwMzk3NDI2MQ@@.jpg,Noam Murro,Mark Poirier,"Dennis Quaid, Sarah Jessica Parker, Thomas Haden Church, Elliot Page, Ashton Holmes"
827521,https://m.media-amazon.com/images/M/MV5BNDc0N2JlNmEtYjJjMC00OTJjLWIxZjctZTFmMGFlNTZjYjA3XkEyXkFqcGdeQXVyMTUyOTc1NDYz.jpg,Isaac Florentine,"Joe Gayton, Cade Courtley","Jean-Claude Van Damme, Stephen Lord, Natalie J. Robb, Gary McDonald, Daniel Perrone"
379865,https://m.media-amazon.com/images/M/MV5BMjU1OTEyMzQxNV5BMl5BanBnXkFtZTcwMDU3NTg1MQ@@.jpg,George Clooney,"Duncan Brantley, Rick Reilly","John Krasinski, David de Vries, Rick Forrester, Craig S. Harper, George Clooney"
881200,https://m.media-amazon.com/images/M/MV5BYjYxNWFiZWItMWYyYi00ZWZmLTg0YmMtYTk3MWY4MjFhZTMyXkEyXkFqcGdeQXVyMjA0MzYwMDY@.jpg,Xiaogang Feng,"Heng Liu, Jingyuan Yang","Hanyu Zhang, Chao Deng, Wenkang Yuan, Yan Tang, Fan Liao"
388556,https://m.media-amazon.com/images/M/MV5BZDM3NWFjNGYtNGI2MC00NGNlLWE5NGQtODg1N2FlMjg2OGU3XkEyXkFqcGdeQXVyNzc5MjA3OA@@.jpg,Takashi Miike,Kankurô Kudô,"Shô Aikawa, Kyôka Suzuki, Atsuro Watabe, Yui Ichikawa, Kôen Kondô"
489281,https://m.media-amazon.com/images/M/MV5BMjAyNTI1NDg1MV5BMl5BanBnXkFtZTcwNzE2NTg1MQ@@.jpg,Kimberly Peirce,"Mark Richard, Kimberly Peirce","Ryan Phillippe, Joseph Gordon-Levitt, Rob Brown, Channing Tatum, Victor Rasuk"
893382,https://m.media-amazon.com/images/M/MV5BYWEwYTE1MTItMjUzNS00M2M1LThkN2MtY2I4ZWFhODBhMmY2XkEyXkFqcGdeQXVyNjc5NjEzNA@@.jpg,Martin Scorsese,,"Mick Jagger, Keith Richards, Charlie Watts, Ronnie Wood, Darryl Jones"
856288,https://m.media-amazon.com/images/M/MV5BNTgyODRlNjQtMGZhNS00ZTA3LTgyNjgtNDYwNWM1ZDI0ODMzXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,"Alexandre Bustillo, Julien Maury","Julien Maury, Alexandre Bustillo, Alexandre Bustillo","Alysson Paradis, Jean-Baptiste Tabourin, Claude Lulé, Dominique Frot, Nathalie Roussel"
410377,https://m.media-amazon.com/images/M/MV5BOGRhMmMxNGYtNzBlZC00OTJiLWI3NjUtNzAzNzMyMGVhMzc5XkEyXkFqcGdeQXVyMTcwOTQzOTYy.jpg,"Jennifer Flackett, Mark Levin","Joseph Kwong, Paula Mazur, Mark Levin, Jennifer Flackett, Wendy Orr","Abigail Breslin, Jodie Foster, Gerard Butler, Michael Carman, Mark Brady"
963794,https://m.media-amazon.com/images/M/MV5BYzQyODAyYzctMjg5YS00NmY3LTljZjctMDNkNGU1MjdmN2RlXkEyXkFqcGdeQXVyNTIzOTk5ODM@.jpg,Carter Smith,"Scott B. Smith, Scott B. Smith","Jonathan Tucker, Jena Malone, Laura Ramsey, Shawn Ashmore, Joe Anderson"
800039,https://m.media-amazon.com/images/M/MV5BMTYzODgzMjAyM15BMl5BanBnXkFtZTcwMTI3NzI2MQ@@.jpg,Nicholas Stoller,Jason Segel,"Jason Segel, Kristen Bell, Mila Kunis, Russell Brand, Bill Hader"
426592,https://m.media-amazon.com/images/M/MV5BMTc0Njc1MTU5Nl5BMl5BanBnXkFtZTcwMjA4NDE2MQ@@.jpg,Craig Mazin,Craig Mazin,"Drake Bell, Sara Paxton, Christopher McDonald, Leslie Nielsen, Kevin Hart"
421073,https://m.media-amazon.com/images/M/MV5BOThlNTUxOTItNzlhYi00YWQ4LTgzYTgtZWZiNWIyZjQyZDhlXkEyXkFqcGdeQXVyMTcwOTQzOTYy.jpg,David Ayer,"James Ellroy, Kurt Wimmer, Jamie Moss, James Ellroy","Keanu Reeves, Forest Whitaker, Hugh Laurie, Chris Evans, Cedric The Entertainer"
857191,https://m.media-amazon.com/images/M/MV5BMTIzNTg3NzkzNV5BMl5BanBnXkFtZTcwNzMwMjU2MQ@@.jpg,Tom McCarthy,Tom McCarthy,"Richard Jenkins, Haaz Sleiman, Danai Gurira, Hiam Abbass, Marian Seldes"
481536,https://m.media-amazon.com/images/M/MV5BMTQ3NTg3OTk0OV5BMl5BanBnXkFtZTcwODAwMzU1MQ@@.jpg,"Jon Hurwitz, Hayden Schlossberg","Jon Hurwitz, Hayden Schlossberg, Jon Hurwitz, Hayden Schlossberg","John Cho, Kal Penn, Rob Corddry, Jack Conley, Roger Bart"
875113,https://m.media-amazon.com/images/M/MV5BM2IyOGQ2OGYtODZiZC00ODVhLTliMTAtODlmNDA0ODRiMGYwXkEyXkFqcGdeQXVyMjc1NDA2OA@@.jpg,"Jan Kounen, Laurent Lafran, Bruno Vatin","Nicolas Charlet, Bruno Lavaine, Jan Kounen, Frédéric Beigbeder, Jan Kounen, Bruno Lavaine, Nicolas Charlet","Jean Dujardin, Jocelyn Quivrin, Patrick Mille, Vahina Giocante, Elisa Tovati"
811080,https://m.media-amazon.com/images/M/MV5BMWU4Y2RhYzMtYzIxZC00NmRlLTk0OTctNDg1NTg5Yjk4YjQzXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,"Lana Wachowski, Lilly Wachowski","Lilly Wachowski, Lana Wachowski, Tatsuo Yoshida","Emile Hirsch, Nicholas Elia, Susan Sarandon, Melissa Holroyd, Ariel Winter"
865556,https://m.media-amazon.com/images/M/MV5BMTUwNTExMTg3NF5BMl5BanBnXkFtZTcwNDYyMTM2MQ@@.jpg,Rob Minkoff,John Fusco,"Jet Li, Michael Angarano, Jackie Chan, Juana Collignon, Morgan Benoit"
1045670,https://m.media-amazon.com/images/M/MV5BMTI4ODY1MjIyNV5BMl5BanBnXkFtZTcwMTExMTM5MQ@@.jpg,Mike Leigh,Mike Leigh,"Sally Hawkins, Elliot Cowan, Alexis Zegerman, Andrea Riseborough, Sinead Matthews"
815241,https://m.media-amazon.com/images/M/MV5BMTIxMDcxMTA3M15BMl5BanBnXkFtZTcwNzk5NzU2MQ@@.jpg,Larry Charles,Bill Maher,"Bill Maher, Tal Bachman, Jonathan Boulden, Steven Burg, Francis Collins"
892899,https://m.media-amazon.com/images/M/MV5BYzYwMjQ3ZmMtNjllZi00ZjBmLWI2YjQtMTg4YjYwYWJhNWVlXkEyXkFqcGdeQXVyMjg1NDcxNDE@.jpg,Steve Barker,"Rae Brunton, Kieran Parker, Steve Barker, Rae Brunton","Ray Stevenson, Julian Wadham, Richard Brake, Paul Blair, Brett Fancy"
845955,https://m.media-amazon.com/images/M/MV5BMzljMTI4ZjktMjM5OC00MGNhLWE3NmUtMjk5YjQwMWZjYmMxXkEyXkFqcGdeQXVyMTY5Nzc4MDY@.jpg,Andy Hurst,"Ellis Walker, Andy Hurst","Alethea Kutscher, Erin Consalvi, Brad Ashten, Carlee Avers, Kariem Marbury"
845046,https://m.media-amazon.com/images/M/MV5BMTM1MjM0ODc5N15BMl5BanBnXkFtZTcwMjMxMDg1MQ@@.jpg,Garth Jennings,Garth Jennings,"Neil Dudgeon, Bill Milner, Jessica Hynes, Anna Wing, Will Poulter"
1111833,https://m.media-amazon.com/images/M/MV5BMTM2OTk1MDI2MF5BMl5BanBnXkFtZTcwNjE3MjU2MQ@@.jpg,Michael Blieden,,"Brian Unger, Gary Cohan, Robert Gore, Sean Tabibian, Paul F. Tompkins"
425326,https://m.media-amazon.com/images/M/MV5BMjE0NjEyMzUxMl5BMl5BanBnXkFtZTgwMTA5NzU0MTI@.jpg,John Jeffcoat,"George Wing, John Jeffcoat","Josh Hamilton, Matt Smith, Rudolf Rodrigues, Jaineeraj Rajpurohit, Siddharth Jadhav"
871426,https://m.media-amazon.com/images/M/MV5BMTYwNTc1Nzk1N15BMl5BanBnXkFtZTcwNjE4OTI2MQ@@.jpg,Michael McCullers,Michael McCullers,"Amy Poehler, Tina Fey, Greg Kinnear, Dax Shepard, Romany Malco"
1091617,https://m.media-amazon.com/images/M/MV5BMTY0ODIzMDAxOV5BMl5BanBnXkFtZTcwMTc0MDk2MQ@@.jpg,Nathan Frankowski,"Kevin Miller, Ben Stein","Ben Stein, Lili Asvar, Peter Atkins, Hector Avalos, Doug Axe"
926129,https://m.media-amazon.com/images/M/MV5BNWYzNjFkYzktZTA4ZC00N2Q5LThjNTEtZTYxYmM2ZGY4ODlhXkEyXkFqcGdeQXVyMTczNjQwOTY@.jpg,Nelson McCormick,J.S. Cardone,"Brittany Snow, Scott Porter, Jessica Stroup, Dana Davis, Collins Pennie"
371746,https://m.media-amazon.com/images/M/MV5BMTczNTI2ODUwOF5BMl5BanBnXkFtZTcwMTU0NTIzMw@@.jpg,Jon Favreau,"Mark Fergus, Hawk Ostby, Art Marcum, Matt Holloway, Stan Lee, Don Heck, Larry Lieber, Jack Kirby","Robert Downey Jr., Terrence Howard, Jeff Bridges, Gwyneth Paltrow, Leslie Bibb"
866439,https://m.media-amazon.com/images/M/MV5BMTk1MzA5MjEzMF5BMl5BanBnXkFtZTcwNTk0MjU1MQ@@.jpg,Paul Weiland,"Adam Sztykiel, Deborah Kaplan, Harry Elfont, Adam Sztykiel","Patrick Dempsey, Michelle Monaghan, Kevin McKidd, Kadeem Hardison, Chris Messina"
1012804,https://m.media-amazon.com/images/M/MV5BMTUzMzQxODQzM15BMl5BanBnXkFtZTcwMjIwMDM2MQ@@.jpg,David Mamet,David Mamet,"Max Martini, Matt Cable, Chiwetel Ejiofor, Alice Braga, Jose Pablo Cantillo"
936501,https://m.media-amazon.com/images/M/MV5BZDA0ODYzZGMtOGI3ZS00YTdjLTk0ZjEtYzA0Zjg3MDM4OTA4XkEyXkFqcGdeQXVyMTUzMDUzNTI3.jpg,Pierre Morel,"Luc Besson, Robert Mark Kamen","Liam Neeson, Maggie Grace, Leland Orser, Jon Gries, David Warshofsky"
460791,https://m.media-amazon.com/images/M/MV5BMjAzODUwMjM1M15BMl5BanBnXkFtZTcwNjU2MjU2MQ@@.jpg,Tarsem Singh,"Dan Gilroy, Nico Soultanakis, Tarsem Singh, Valeri Petrov","Catinca Untaru, Justine Waddell, Lee Pace, Kim Uylenbroek, Aiden Lithgow"
1033643,https://m.media-amazon.com/images/M/MV5BYzQyYjE3YjYtNjJkNi00MWY0LWJhNDctZDRmOTY5ZGJiNDI5XkEyXkFqcGdeQXVyODE5NzE3OTE@.jpg,Tom Vaughan,Dana Fox,"Cameron Diaz, Ashton Kutcher, Rob Corddry, Lake Bell, Jason Sudeikis"
974959,https://m.media-amazon.com/images/M/MV5BMmM4NWY0M2YtZDdhYy00ZmRlLTliMGYtYThmNjQ3NWEyOGU0XkEyXkFqcGdeQXVyMTY5Nzc4MDY@.jpg,Andrew Waller,"Erik Lindsay, Adam Herz","John White, Christopher McDonald, Jake Siegel, Lexie Galante, Meghan Heffern"
482463,https://m.media-amazon.com/images/M/MV5BNzI4OTYwOTg0MF5BMl5BanBnXkFtZTcwMTM1MjUyNw@@.jpg,Alejandro Monteverde,"Alejandro Monteverde, Patrick Million, Leo Severino","Eduardo Verástegui, Tammy Blanchard, Manny Perez, Angélica Aragón, Jamie Tirelli"
499448,https://m.media-amazon.com/images/M/MV5BM2Q3NWExNjYtM2MwMC00NmM0LTgzZDctMzcxNjE4ZTk5ODA3XkEyXkFqcGdeQXVyNTE1NjY5Mg@@.jpg,Andrew Adamson,"Andrew Adamson, Christopher Markus, Stephen McFeely, C.S. Lewis","Ben Barnes, Georgie Henley, Skandar Keynes, William Moseley, Anna Popplewell"
942384,https://m.media-amazon.com/images/M/MV5BMTQwMjcxMjc5MF5BMl5BanBnXkFtZTcwODAzNzc5MQ@@.jpg,Jonah Markowitz,Jonah Markowitz,"Trevor Wright, Brad Rowe, Tina Holmes, Jackson Wurth, Katie Walder"
830558,https://m.media-amazon.com/images/M/MV5BMTUwMDcyNjE1MF5BMl5BanBnXkFtZTcwOTA1Njg0MQ@@.jpg,Gregory Wilson,"Daniel Farrands, Philip Nutman, Jack Ketchum","William Atherton, Blythe Auffarth, Blanche Baker, Kevin Chamberlin, Dean Faulkenberry"
367882,https://m.media-amazon.com/images/M/MV5BZmY5ZTk3ZDMtZjA1MS00NzU4LTk5ZDItYmNhOTkxMGYxMjRlXkEyXkFqcGdeQXVyMjM4MzQ4OTQ@.jpg,Steven Spielberg,"David Koepp, George Lucas, Jeff Nathanson, George Lucas, Philip Kaufman","Harrison Ford, Cate Blanchett, Karen Allen, Shia LaBeouf, Ray Winstone"
435706,https://m.media-amazon.com/images/M/MV5BMjI0MzgwNjI1NV5BMl5BanBnXkFtZTcwNDAzNzc5MQ@@.jpg,Pratibha Parmar,"Andrea Gibb, Pratibha Parmar","Laura Fraser, Shelley Conn, Art Malik, Ronny Jhutti, Veena Sood"
1000774,https://m.media-amazon.com/images/M/MV5BODZlODUzMWMtZDA4ZS00YjI3LWIxZmEtZWZiZDkxMjc3MTM5XkEyXkFqcGdeQXVyMjIzMTQzNDE@.jpg,Michael Patrick King,"Michael Patrick King, Candace Bushnell, Darren Star","Sarah Jessica Parker, Kim Cattrall, Kristin Davis, Cynthia Nixon, Chris Noth"
482606,https://m.media-amazon.com/images/M/MV5BMTkxODAyODMwNV5BMl5BanBnXkFtZTcwNzk5Nzk2MQ@@.jpg,Bryan Bertino,Bryan Bertino,"Alex Fisher, Peter Clayton-Luce, Scott Speedman, Liv Tyler, Gemma Ward"
1151309,https://m.media-amazon.com/images/M/MV5BODEyNzczNTM1MV5BMl5BanBnXkFtZTcwNTI5NTE3MQ@@.jpg,Chris Bell,"Chris Bell, Alexander Buono, Tamsin Rawady","Chris Bell, Hank Aaron, Lyle Alzado, Joshua Amsden, Ben Aukes"
490076,https://m.media-amazon.com/images/M/MV5BMzM0MjU1MzUzMF5BMl5BanBnXkFtZTcwMjcwNDQyOQ@@.jpg,Jonathan Levine,Jacob Forman,"Amber Heard, Anson Mount, Michael Welch, Whitney Able, Edwin Hodge"
441773,https://m.media-amazon.com/images/M/MV5BODJkZTZhMWItMDI3Yy00ZWZlLTk4NjQtOTI1ZjU5NjBjZTVjXkEyXkFqcGdeQXVyODE5NzE3OTE@.jpg,"Mark Osborne, John Stevenson","Jonathan Aibel, Glenn Berger, Ethan Reiff, Cyrus Voris, Chris Poche","Jack Black, Dustin Hoffman, Angelina Jolie, Ian McShane, Jackie Chan"
1000771,https://m.media-amazon.com/images/M/MV5BNDMwNDYzOTg4NF5BMl5BanBnXkFtZTcwNzEwNzE3MQ@@.jpg,Jay Roach,Danny Strong,"Kevin Spacey, Bob Balaban, Ed Begley Jr., Laura Dern, John Hurt"
812243,https://m.media-amazon.com/images/M/MV5BMTI5MjIwMDIyMF5BMl5BanBnXkFtZTcwNTUwOTY0MQ@@.jpg,Koen Mortier,"Herman Brusselmans, Koen Mortier","Dries Vanhegen, Norman Baert, Gunter Lamoot, Sam Louwyck, François Beukelaers"
960144,https://m.media-amazon.com/images/M/MV5BMzE2MzEzNDc5M15BMl5BanBnXkFtZTcwMzYxOTA3MQ@@.jpg,Dennis Dugan,"Adam Sandler, Robert Smigel, Judd Apatow","Adam Sandler, John Turturro, Emmanuelle Chriqui, Nick Swardson, Lainie Kazan"
758786,https://m.media-amazon.com/images/M/MV5BNTdkNTk5Y2ItMmM4Mi00ZWRkLWEzNWMtODY5YzQ5YmJjNmFhXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,Stuart Gordon,"John Strysik, Stuart Gordon","Mena Suvari, Stephen Rea, Russell Hornsby, Rukiya Bernard, Carolyn Purdy-Gordon"
89847,https://m.media-amazon.com/images/M/MV5BZWFjYTUzN2ItMDI5MS00YWZjLThhNGQtNjk3NDVjMTZjNzBhXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,James Glickenhaus,"James Glickenhaus, King Sang Tang","Jackie Chan, Danny Aiello, Sandy Alexander, Victor Arnold, Kim Bass"
460745,https://m.media-amazon.com/images/M/MV5BMTAzMjA1NTExNzVeQTJeQWpwZ15BbWU3MDI4OTI1NjE@.jpg,Marcos Siega,Daniel Taplitz,"Ryan Reynolds, Emily Mortimer, Stuart Townsend, Sarah Chalke, Mike Erwin"
1078188,https://m.media-amazon.com/images/M/MV5BMTUyMjY2NDU2Ml5BMl5BanBnXkFtZTcwMDU2MjM3MQ@@.jpg,John Crowley,"Mark O'Rowe, Jonathan Trigell","Andrew Garfield, Peter Mullan, Siobhan Finneran, Alfie Owen, Victoria Brazier"
491162,https://m.media-amazon.com/images/M/MV5BNTA4MzA3YmEtZmU2Yy00OTdhLThhMWQtNjgzYjE1MTVlYTgxXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,"Adam Green, Joel David Moore","Jeremy Boreing, Joel David Moore","Annie Neal, Joel David Moore, Zachary Levi, Lori Yohe, Amber Tamblyn"
949731,https://m.media-amazon.com/images/M/MV5BMTc2MjcwNjI0MF5BMl5BanBnXkFtZTcwMjM4NjM3MQ@@.jpg,M. Night Shyamalan,M. Night Shyamalan,"Mark Wahlberg, Zooey Deschanel, John Leguizamo, Ashlyn Sanchez, Betty Buckley"
800080,https://m.media-amazon.com/images/M/MV5BMTUyNzk3MjA1OF5BMl5BanBnXkFtZTcwMTE1Njg2MQ@@.jpg,Louis Leterrier,"Zak Penn, Zak Penn, Stan Lee, Jack Kirby","Edward Norton, Liv Tyler, Tim Roth, William Hurt, Tim Blake Nelson"
889588,https://m.media-amazon.com/images/M/MV5BMTM2MTM3MjM4NV5BMl5BanBnXkFtZTcwNDI1MzA3MQ@@.jpg,Roger Spottiswoode,"Jane Hawksley, James MacManus, Simon van der Borgh","Jonathan Rhys Meyers, Radha Mitchell, Chow Yun-Fat, Michelle Yeoh, Guang Li"
910970,https://m.media-amazon.com/images/M/MV5BMjExMTg5OTU0NF5BMl5BanBnXkFtZTcwMjMxMzMzMw@@.jpg,Andrew Stanton,"Andrew Stanton, Pete Docter, Andrew Stanton, Jim Reardon","Ben Burtt, Elissa Knight, Jeff Garlin, Fred Willard, MacInTalk"
493464,https://m.media-amazon.com/images/M/MV5BMTQwNDM2MTMwMl5BMl5BanBnXkFtZTgwMjE4NjQxMTE@.jpg,Timur Bekmambetov,"Michael Brandt, Derek Haas, Chris Morgan, Michael Brandt, Derek Haas, Mark Millar, J.G. Jones","James McAvoy, Morgan Freeman, Angelina Jolie, Terence Stamp, Thomas Kretschmann"
448157,https://m.media-amazon.com/images/M/MV5BMTgyMzc4ODU3NV5BMl5BanBnXkFtZTcwNjk5Mzc1MQ@@.jpg,Peter Berg,"Vy Vincent Ngo, Vince Gilligan","Will Smith, Charlize Theron, Jason Bateman, Jae Head, Eddie Marsan"
425061,https://m.media-amazon.com/images/M/MV5BMTY0NzQ4MDU0NV5BMl5BanBnXkFtZTcwMzA2NzQ2MQ@@.jpg,Peter Segal,"Tom J. Astle, Matt Ember, Mel Brooks, Buck Henry","Steve Carell, Anne Hathaway, Dwayne Johnson, Alan Arkin, Terence Stamp"
913445,https://m.media-amazon.com/images/M/MV5BMTI1MDA2MzY2NV5BMl5BanBnXkFtZTcwODkxMTA3MQ@@.jpg,Martin Gero,"Aaron Abrams, Martin Gero","Aaron Abrams, Carly Pope, Kristin Booth, Josh Dean, Sonja Bennett"
964587,https://m.media-amazon.com/images/M/MV5BMTg5MjIwMzgwNF5BMl5BanBnXkFtZTcwOTg3NzI3Mg@@.jpg,"Oliver Parker, Barnaby Thompson","Piers Ashworth, Jamie Minoprio, Nick Moorcroft, Ronald Searle, Jonathan M. Stern","Talulah Riley, Rupert Everett, Jodie Whittaker, Gemma Arterton, Kathryn Drysdale"
1054485,https://m.media-amazon.com/images/M/MV5BYjZiNTA5MmMtYWI2OC00YWJkLTk2NGEtMzVmNThmMzRlN2E4XkEyXkFqcGdeQXVyMTcwOTQzOTYy.jpg,Peter Avanzino,"Matt Groening, Matt Groening, David X. Cohen, Eric Kaplan, Eric Kaplan, David X. Cohen","Billy West, Katey Sagal, John DiMaggio, Tress MacNeille, Maurice LaMarche"
846308,https://m.media-amazon.com/images/M/MV5BYzYzMTBjZGYtODZlMi00ZDNjLTk0YjQtODc0ZWQ0MGVlYmY0XkEyXkFqcGdeQXVyNjc3MjQzNTI@.jpg,Patricia Rozema,"Ann Peacock, Valerie Tripp","Abigail Breslin, Julia Ormond, Chris O'Donnell, Jane Krakowski, Wallace Shawn"
479468,https://m.media-amazon.com/images/M/MV5BMTc5MTU0MzI0NV5BMl5BanBnXkFtZTcwNDYzNjQ3MQ@@.jpg,Alex Gibney,"Alex Gibney, Hunter S. Thompson","Hunter S. Thompson, Johnny Depp, Joe Cairo, David Carlo, Victor Ortiz"
1082886,https://m.media-amazon.com/images/M/MV5BOTkwNDkzMDI1Ml5BMl5BanBnXkFtZTcwMTc1OTA3MQ@@.jpg,Jonathan Levine,Jonathan Levine,"Ben Kingsley, Josh Peck, Famke Janssen, Olivia Thirlby, Mary-Kate Olsen"
492784,https://m.media-amazon.com/images/M/MV5BM2Q2MDIyYjctOTdkYi00YmM4LWFhYzItYmM5MjQyNzZjMGQzXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,Sion Sono,Sion Sono,"Masumi Miyazaki, Issei Ishida, Rie Kuwana, Seiko Iwaidô, Fujiko"
1093824,https://m.media-amazon.com/images/M/MV5BOTI3NjkyNjY2OV5BMl5BanBnXkFtZTcwOTUwMTU3MQ@@.jpg,Werner Herzog,Werner Herzog,"Werner Herzog, Scott Rowland, Stefan Pashov, Doug MacAyeal, Ryan Andrew Evans"
960890,https://m.media-amazon.com/images/M/MV5BMTI5MTM4NTA5MV5BMl5BanBnXkFtZTcwNzc0MTU2MQ@@.jpg,Jay Lee,Jay Lee,"Jenna Jameson, Robert Englund, Roxy Saint, Penny Vital, Whitney Anderson"
64349,https://m.media-amazon.com/images/M/MV5BNTBiODU4ZWYtZDUzZi00MGRkLThjNWEtZGMyOWI4YWFhMjk4XkEyXkFqcGdeQXVyNjc5NjEzNA@@.jpg,"Jules Bass, Arthur Rankin Jr.",Romeo Muller,"Jimmy Durante, Billy De Wolfe, Jackie Vernon, Paul Frees, June Foray"
870211,https://m.media-amazon.com/images/M/MV5BMTk2NjU1ODEwMl5BMl5BanBnXkFtZTcwOTE0NTkxMg@@.jpg,Nick Broomfield,"Nick Broomfield, Marc Hoeferlin, Anna Telford","Matthew Knoll, Elliot Ruiz, Eric Mehalacopoulos, Nathan De La Cruz, Andrew McLaren"
795421,https://m.media-amazon.com/images/M/MV5BMTA2MDU0MjM0MzReQTJeQWpwZ15BbWU3MDYwNzgwNzE@.jpg,Phyllida Lloyd,"Catherine Johnson, Catherine Johnson","Amanda Seyfried, Stellan Skarsgård, Pierce Brosnan, Nancy Baldwin, Colin Firth"
1064932,https://m.media-amazon.com/images/M/MV5BYzJiYTU4MGMtYzlhNy00YWMxLTgyYWYtOTg1ZDMzMTgyZmNiXkEyXkFqcGdeQXVyNzQzNzQxNzI@.jpg,Dany Boon,"Dany Boon, Alexandre Charlot, Alexandre Charlot, Franck Magnier, Franck Magnier","Kad Merad, Dany Boon, Zoé Félix, Lorenzo Ausilia-Foret, Anne Marivin"
479528,https://m.media-amazon.com/images/M/MV5BMTYxNzAxNDU3Ml5BMl5BanBnXkFtZTcwMDU0ODg2MQ@@.jpg,Greg McLean,Greg McLean,"Radha Mitchell, Michael Vartan, Sam Worthington, Caroline Brazier, Stephen Curry"
60550,https://m.media-amazon.com/images/M/MV5BMzI0N2JmYWYtMWJmOC00NWQxLWEwOTYtOGIxM2U5YmJmYjNlXkEyXkFqcGdeQXVyMDM2NDM2MQ@@.jpg,Bill Melendez,"Charles M. Schulz, Charles M. Schulz","Peter Robbins, Christopher Shea, Sally Dryer, Cathy Steinberg, Ann Altieri"
373051,https://m.media-amazon.com/images/M/MV5BMTk1MzY1MzU1MF5BMl5BanBnXkFtZTcwOTQ2NjM3MQ@@.jpg,Eric Brevig,"Michael D. Weiss, Jennifer Flackett, Mark Levin, Jules Verne","Brendan Fraser, Josh Hutcherson, Aníta Briem, Seth Meyers, Jean Michel Paré"
765476,https://m.media-amazon.com/images/M/MV5BYzc4YWIwYWEtMjVlYi00Y2JkLWE0NDMtODYyZDkyZTAyYzU5XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,Brian Robbins,"Rob Greenberg, Bill Corbett","Eddie Murphy, Elizabeth Banks, Gabrielle Union, Scott Caan, Ed Helms"
1050160,https://m.media-amazon.com/images/M/MV5BODEwMDRkNzItYzFkYS00NzYxLTllYjYtY2MzYWM4YTE1N2I3XkEyXkFqcGdeQXVyNzc5MjA3OA@@.jpg,Noboru Iguchi,Noboru Iguchi,"Minase Yashiro, Asami, Nobuhiro Nishihara, Kentarô Shimazu, Ryôsuke Kawamura"
492486,https://m.media-amazon.com/images/M/MV5BOTQ3NGZhNjktMDNhOS00YzJiLWI1YjAtMDI5MzY1NzUxOGFiXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,Paddy Breathnach,Pearse Elliott,"Lindsey Haun, Jack Huston, Max Kasch, Maya Hazen, Alice Greczyn"
